u_apercor	g_apercor	r_apercor	i_apercor	z_apercor	y_apercor
24.8242	24.5382	23.6511	23.3291	23.2006	23.2105
24.8015	24.2639	23.4800	22.8529	22.6736	22.5070
24.3945	23.9724	23.3152	22.7801	22.3092	21.7361
22.7035	22.2092	21.5308	21.3110	21.1787	21.0948
24.0728	23.5042	23.1669	22.7301	22.4578	22.4752
23.3952	22.9226	22.2764	21.4075	21.0556	20.9099
24.7508	24.2519	23.4568	22.4925	22.1750	21.9430
24.5607	24.3682	24.1640	23.8458	23.4441	23.0809
24.1274	23.9461	23.6401	23.0089	22.7047	22.4655
23.8216	23.1573	22.3995	22.1815	21.9878	22.0470
24.7704	24.3886	23.7416	23.6259	23.6723	24.2910
24.1456	23.9630	23.6131	23.0078	22.6683	22.4806
24.0201	23.9623	23.8629	23.6263	23.1904	23.1344
24.5691	24.4373	24.1471	23.4983	23.1535	22.9553
24.8866	24.6946	23.8562	23.1170	22.5217	22.3061
22.8339	22.7400	22.4884	21.9189	21.7316	22.4892
24.3031	24.1129	23.6764	22.9825	22.6508	22.3825
24.4297	24.0515	23.3442	22.8683	22.7237	22.7489
24.0793	23.9439	23.5861	23.0792	22.9174	22.9605
25.2904	24.8634	24.0941	23.2021	22.6292	22.3520
26.4938	25.5840	25.0698	24.8571	24.7301	25.1259
24.9112	24.4731	23.6577	22.9865	22.3033	22.0385
24.8735	24.7182	24.0611	23.4509	23.2326	23.3472
23.7778	23.6443	23.0571	22.6595	22.6637	22.5505
24.6661	24.4751	24.2693	23.9180	23.5558	23.7946
24.1321	23.8796	23.3519	22.7948	22.1365	22.1128
23.4171	22.9495	22.3156	21.7822	21.6271	21.4830
25.0188	24.3721	23.7068	23.6455	23.4698	23.6772
25.9720	24.5105	23.0418	21.7803	21.3121	21.1630
23.8534	22.6717	21.5408	21.0248	20.7544	20.6223
24.0062	23.8631	23.5676	22.9115	22.5452	22.3893
23.8079	23.5054	22.7502	22.4935	22.4324	22.3232
24.9591	24.6408	23.7985	23.4921	23.4169	23.0752
24.6046	24.2438	23.5107	22.6439	22.1276	21.9457
23.9499	23.5112	22.8497	22.2712	22.1162	22.0754
23.0536	22.6132	21.8154	21.4848	21.2960	21.0904
25.0067	23.9186	22.6686	22.0280	21.7098	21.4496
25.0417	24.7913	24.1096	23.5822	22.9486	22.5538
24.9745	24.3657	23.7936	23.6626	23.4960	23.5298
25.1925	25.1183	24.7496	24.1627	23.9208	23.9447
24.4157	24.2712	23.9313	23.2090	22.9189	22.6860
24.1916	24.1018	24.0054	23.5412	23.4284	22.1976
24.0703	23.9512	23.9064	23.8407	23.6986	23.2150
23.2615	22.6903	21.8050	21.3128	21.0955	20.8738
23.5560	23.4956	23.4184	23.0740	22.8680	22.6784
25.4768	25.0526	24.0231	23.0576	22.4542	22.1561
24.5694	24.3424	24.0171	23.3686	23.0831	22.8330
27.1114	25.7015	24.0454	22.7478	22.1479	21.8490
25.2688	24.3108	23.9331	23.6963	23.6458	23.5509
24.6218	24.3009	23.6387	23.1165	22.9979	22.9871
23.9826	23.8766	23.6892	23.4057	22.8638	22.9688
22.4099	22.3899	21.5327	22.1025	22.8995	23.0088
23.6245	23.2903	22.5830	22.3402	22.2909	22.1311
22.7893	21.9851	21.7377	21.5813	21.5530	21.5203
24.1187	23.5259	22.7427	22.5349	22.3993	22.4887
24.2528	24.1084	23.7974	23.4737	23.0079	22.7469
23.6345	23.4530	23.1789	22.4995	22.3125	22.3359
24.3310	24.0768	23.6817	23.0317	22.7545	22.4080
23.9288	23.2574	22.4226	21.6022	21.3434	21.1342
23.3743	23.1337	22.7005	22.1055	21.9492	21.9537
25.2774	24.4927	23.0913	21.7420	21.0158	20.7663
22.5285	22.2948	21.7507	21.3747	21.3234	21.2193
22.0345	21.8259	21.4980	21.1473	20.6121	20.4064
25.1750	24.2892	23.2778	22.4538	22.1459	21.9083
24.5940	24.2901	23.6192	23.1387	23.0393	22.9450
22.9057	22.7774	22.2981	21.9397	21.9080	21.9183
24.6759	24.5537	24.0138	23.5351	23.3447	23.4371
24.2568	23.6201	22.8467	21.9143	21.4984	21.2876
24.3072	23.9627	23.4641	22.6592	22.3268	22.1304
22.6973	22.2643	21.5939	20.8854	20.6408	20.4766
24.1238	23.5197	22.7175	22.0017	21.7723	21.6544
24.0236	23.8896	23.7593	23.6244	23.2219	23.0006
23.9825	23.6018	22.8422	22.6052	22.4882	22.3602
22.9954	22.9161	22.8549	22.7641	22.4301	22.0598
21.6989	20.9671	20.4311	20.2287	20.0551	20.0674
24.4568	23.7080	23.1981	23.0183	22.9253	22.8869
24.4203	22.6929	21.1333	20.3455	19.9245	19.7610
22.8244	22.2973	21.5215	21.2484	21.1085	21.0912
23.4050	23.2039	22.4835	22.1924	22.1546	22.0486
21.7058	20.8560	20.5981	20.3835	20.3219	20.2987
22.9621	22.8039	22.5246	22.0422	21.8574	21.9071
23.0322	22.8359	22.4741	21.9140	21.6796	21.5808
23.6802	22.7375	21.8428	20.9122	20.6218	20.3328
22.0124	21.5921	20.8676	20.1729	19.9419	19.7133
23.4594	23.0314	22.3850	21.8793	21.7408	21.6777
26.9641	25.3808	24.0911	23.2035	22.8068	22.5391
24.4308	23.7701	22.7528	21.5614	21.0699	20.9015
25.3318	24.8883	24.0694	23.3536	22.6456	22.2534
25.6392	24.7287	23.0708	21.8907	21.1005	20.7317
24.2056	23.7566	23.1825	22.3051	22.0447	21.9222
24.0517	23.5610	22.8845	22.7174	22.5811	22.5956
23.5631	23.2585	22.6989	21.9331	21.4466	21.2529
23.1851	22.8664	22.5804	22.2678	22.1215	21.6562
23.5307	22.3592	21.1114	20.5448	20.1992	19.9823
24.7160	24.5347	24.2505	23.5861	23.3471	23.0328
22.6121	21.9120	21.2074	20.9461	20.7521	20.7181
21.1615	20.5036	19.7422	19.4644	19.2086	19.2390
24.5970	23.8094	23.4122	23.1590	23.0782	22.9673
23.1856	23.0738	22.8562	22.4921	22.1277	21.9820
23.7652	23.2195	22.3653	22.0678	21.9253	21.8713
23.5504	23.0529	21.6913	20.5215	19.9885	19.8794
22.9447	22.6936	21.9973	21.6995	21.6285	21.5974
24.0989	23.5759	22.8686	22.1207	21.9116	21.7449
27.3360	25.8092	24.0174	22.8425	22.0336	21.6297
25.6949	24.0404	22.5836	21.3492	20.9554	20.9159
26.7336	24.8931	23.0538	21.7752	20.9326	20.7720
20.3407	19.1705	18.5548	18.2259	17.9902	17.9739
22.9082	22.5675	22.1563	21.4859	21.2433	21.1230
22.5727	21.6837	21.3698	21.1973	21.1200	21.1921
18.5306	18.0002	17.9673	17.8234	17.8208	17.7957
22.9489	22.4528	21.6292	20.6452	20.2738	20.2704
20.5440	19.7770	19.5156	19.3028	19.2785	19.1815
23.9534	23.5207	22.6589	22.3656	22.2250	22.0921
24.6713	24.2009	23.4786	22.6634	22.1620	21.9647
23.9710	23.8861	23.5880	23.0272	22.9448	22.9383
24.0405	23.8084	23.2797	22.5980	22.4421	22.4624
24.6419	24.3912	23.7451	23.3548	23.2800	23.1930
25.0437	24.8544	24.5081	24.1798	23.7081	23.2529
23.0043	22.7715	22.2723	21.7095	21.3566	21.2381
24.4642	24.4033	24.3148	23.9326	23.7582	23.5048
25.7868	25.1390	24.4529	23.6589	23.3841	23.1609
23.8871	23.5832	22.9911	22.2471	21.5679	21.1654
26.3473	25.4348	24.4146	23.7766	23.1283	22.4862
24.5651	24.2453	23.6878	22.8741	22.6132	22.6948
25.0451	24.6279	23.8830	23.5810	23.4968	23.2891
23.8780	23.7442	23.4125	22.7390	22.5607	22.3935
24.7855	24.2386	23.3438	22.9915	22.8477	22.5082
24.9076	24.7682	24.5240	23.9776	23.5807	23.4432
24.1399	23.8598	23.1690	22.6730	22.5877	22.5203
26.3714	25.8111	24.7531	24.0427	23.3056	22.7352
24.3907	24.1545	23.7007	23.2914	22.7945	22.6441
24.6058	24.3138	24.1516	23.9161	23.6748	23.2787
23.1528	22.3823	21.3030	20.7075	20.4174	20.1949
25.7382	25.0020	23.7919	22.4709	21.9196	21.6644
24.0503	23.9926	23.8163	23.2446	23.0151	22.5684
24.0331	23.9157	23.7335	23.2009	22.9379	22.6857
24.2282	23.9810	23.5606	23.1419	22.5967	22.1724
23.7061	23.6406	23.5503	22.9836	22.8608	22.9728
24.3642	24.0208	23.3437	22.6410	22.1876	22.1445
24.3719	24.2227	23.8976	23.2723	22.9703	22.7721
24.7332	24.4797	24.0907	23.3829	23.2101	23.5276
24.4471	23.7620	23.2555	23.0459	22.9235	23.0841
24.3695	23.7817	23.0316	22.1716	21.9073	21.8047
24.5329	23.8275	23.1853	22.9419	22.8054	22.6772
24.9387	24.7446	24.3765	23.8554	23.5838	23.6491
23.9129	23.7494	23.5439	23.2979	22.9723	22.6928
23.6243	22.8373	21.7127	21.0583	20.7524	20.5675
25.1505	24.7681	23.9845	23.0113	22.1918	21.6511
23.7512	23.6224	23.2787	22.7792	22.6588	23.1489
24.1621	23.6577	22.7196	22.2891	22.0930	21.9379
25.0373	24.8292	24.1868	23.5848	23.4375	23.4246
24.4427	24.3917	24.0516	23.6070	23.9883	24.0734
25.9614	25.7238	25.0867	24.5864	24.7512	24.6938
23.2958	22.8579	22.2995	21.5747	21.3725	21.2070
24.8006	24.5734	24.0961	23.5289	22.9245	22.7163
24.4621	24.2902	23.8517	23.4357	22.8876	22.5177
25.1175	25.0360	24.7930	24.2734	24.0913	24.0412
24.1394	24.0173	23.9083	23.7172	23.2256	23.0149
23.9660	23.7551	23.3826	23.0249	22.7823	22.9813
23.9480	23.5009	22.9372	22.2455	22.0390	21.9019
26.4822	25.6036	23.8198	22.5852	21.7569	21.4260
24.5626	24.0151	23.9770	23.9951	24.0724	24.2070
24.5485	24.1196	23.2462	22.9578	22.8731	22.7259
24.6898	24.6384	24.5162	24.0351	23.6984	24.0593
24.0357	23.7970	23.1755	22.6373	22.5103	22.5301
25.6816	24.7487	23.4085	22.2460	21.4305	21.1017
25.0416	24.4301	23.7232	22.8361	22.4800	22.2989
24.6428	24.5207	24.2858	23.9661	23.3684	23.1534
24.0700	23.5535	22.6939	22.3949	22.2752	22.1726
24.8698	24.2750	23.9923	23.7558	23.6918	23.6221
23.7102	23.6376	23.4484	22.9082	22.6449	23.2801
23.8126	23.4178	22.7524	21.9765	21.4839	21.2214
24.9188	24.2811	23.6370	23.4656	23.2801	23.3037
23.9185	23.7773	23.7030	23.5860	23.2958	22.9641
25.3391	24.7010	24.0264	23.8145	23.6283	23.9095
21.7905	20.7518	19.8998	19.4493	19.0901	19.7122
24.6850	24.4189	24.0114	23.3059	23.1023	23.0604
22.8990	22.7299	22.4255	22.1277	21.7118	21.6312
23.5468	23.3748	22.9368	22.3849	22.0438	21.9239
25.0606	24.9267	24.6372	24.2946	23.7112	23.5738
23.9421	23.7903	23.7091	23.5710	23.2423	23.0294
24.6302	24.4834	24.3774	24.1963	23.7892	23.8126
24.6719	24.4195	23.7580	23.6162	23.5899	23.4368
24.6601	24.1554	23.5838	22.8480	22.6046	22.4951
23.7242	23.4873	22.8642	22.6748	22.6357	22.4487
24.6750	24.2216	23.3036	22.1872	21.7863	21.5400
25.0506	24.5674	23.9649	23.8315	23.7179	23.6786
21.5683	20.9028	20.3907	20.2394	20.0635	20.0527
23.4792	22.6678	22.0995	21.8444	21.7476	21.6615
23.8034	23.3309	22.7715	22.0532	21.8296	21.6782
24.2592	24.0615	23.7065	23.0622	22.8460	22.7095
24.4038	23.3691	22.1032	20.8788	20.4438	20.2473
21.9680	21.0673	20.5374	20.2941	20.1605	20.0894
23.1603	22.6816	21.9630	21.0406	20.6561	20.6381
24.2810	23.9327	23.2122	22.3386	21.7052	21.6587
24.5929	24.4260	24.0567	23.6541	23.1791	22.9139
24.8289	24.5669	23.7932	23.4143	23.3685	23.1720
23.5946	22.9790	22.3712	22.2317	21.9959	21.9779
24.3284	24.1721	23.7461	23.0872	22.9030	22.9484
22.9828	22.7724	22.3591	21.6878	21.3405	21.1412
22.9863	22.7999	22.4157	21.8015	21.4750	21.4266
23.2778	23.1012	22.7631	21.9894	21.7429	21.6414
23.4763	23.2320	22.8953	22.2887	22.1092	22.0218
24.6347	24.3559	23.9520	23.2108	22.9450	22.9641
23.4330	22.5939	21.4314	20.6830	20.4001	20.3486
25.7115	24.5808	23.1956	21.9247	21.4440	21.1839
24.9118	24.6327	24.1359	23.3114	23.0804	22.8652
23.6636	23.6768	23.6455	23.3907	23.1537	23.1209
25.3296	24.4356	23.2080	22.0432	21.5309	21.2602
22.7813	22.0179	20.9075	20.3421	20.0629	19.9276
24.2729	23.9750	23.5440	22.8400	22.6087	22.5768
23.8904	23.7134	23.0382	22.7446	22.6968	22.4493
24.9493	24.4552	23.7800	22.8560	22.5082	22.2654
21.8153	20.9439	20.5391	20.3187	20.2197	20.2650
24.4743	24.3364	24.0161	23.6973	23.5415	23.7840
20.2040	19.8367	19.7424	19.4533	19.3621	18.7334
23.6689	23.5745	23.4086	22.9210	22.7249	22.4425
24.2101	23.3313	22.9335	22.7034	22.6366	22.5950
24.8499	24.6422	24.0019	23.6002	23.5949	23.3516
24.0176	23.9437	23.8282	23.4475	23.1325	23.0013
24.0889	23.7891	23.3149	22.5826	22.3127	22.2763
24.6591	24.4611	23.9786	23.5668	23.0328	22.7528
23.7669	23.4305	22.8012	22.3105	22.1861	22.1014
25.2691	24.3860	23.5165	23.1970	23.0781	22.9459
22.9959	22.4558	21.8588	21.1452	20.9089	20.7352
23.1179	22.6636	21.8250	21.4801	21.3340	21.0318
23.2299	22.6387	21.6870	21.2408	21.0458	20.8687
28.4918	25.7027	23.2819	22.9886	22.7148	23.3308
24.2851	24.1135	23.7427	23.2731	23.1000	23.0040
24.9132	24.4809	23.4690	22.4933	21.7408	21.5000
23.9816	23.8891	23.6627	23.1332	22.7293	22.4816
26.2124	24.0927	22.3820	20.9829	20.4881	20.3521
22.9227	21.8903	21.4398	21.2069	21.1266	21.0690
24.6200	22.6481	21.1068	20.1777	19.8113	19.6546
25.6037	25.1227	24.3910	23.5704	23.3477	23.1711
24.2609	24.1043	23.8872	23.6244	23.1116	22.9514
21.1672	21.3455	21.0518	21.1389	20.7750	20.0422
22.8039	22.4577	21.7212	21.4138	21.2855	20.9656
21.5446	20.9594	20.2822	20.0668	19.8447	19.7907
22.5894	21.2138	20.2450	19.6620	19.3422	19.3817
21.9161	20.9637	19.9640	19.5033	19.1742	19.1863
24.0611	23.2924	22.2327	21.4519	21.2048	21.0275
25.3756	23.4211	21.8992	21.1032	20.7659	20.5605
23.9694	23.8211	23.5279	22.9762	22.5882	22.3935
24.3986	24.0309	23.3403	23.0476	23.0287	23.0069
21.9950	21.2606	21.0475	20.9087	20.8387	20.8784
24.7133	24.6136	24.0200	23.5853	23.4971	23.4356
23.5421	22.7400	21.9475	21.0398	20.7362	20.4476
20.5417	20.0489	19.6607	19.6028	19.4242	19.5056
23.3626	23.3363	23.3029	22.8588	22.7203	22.3762
22.6519	22.6724	22.7305	22.5782	22.3998	22.5041
23.6417	23.4784	23.4450	23.3865	23.2855	22.6451
25.5269	24.7392	24.0705	23.9092	23.7729	23.7235
23.8542	23.7484	23.5660	23.3116	22.7799	22.7460
24.7569	24.5785	24.1298	23.4913	23.2881	23.5768
25.1997	25.1091	24.9036	24.3243	23.9406	23.7357
25.6034	25.4465	24.7901	24.5947	24.6230	24.4359
24.9996	24.5463	23.9317	23.8537	23.6777	23.6727
24.2218	23.9857	23.4686	22.7575	22.2965	22.2192
23.9146	23.7552	23.4020	23.0897	22.6536	22.5715
24.6059	24.1153	23.5277	22.6658	22.3570	22.4147
24.4260	24.1518	23.5465	22.8257	22.3181	22.0856
21.8331	21.1591	20.6265	20.4420	20.2945	20.3067
24.3369	24.0784	23.5220	22.8139	22.0888	21.6425
26.0947	24.8820	23.2884	22.0297	21.4416	21.1676
24.5503	24.3748	24.2911	24.1085	23.7343	23.6072
24.1758	23.9107	23.4664	22.7780	22.6245	22.7659
24.6149	24.4777	24.0887	23.4805	22.8563	22.4448
23.6771	23.5531	23.1690	22.8158	22.3290	21.9455
25.0279	24.9583	24.7869	24.2997	24.0787	23.5194
24.3766	24.2614	24.0802	23.4047	23.2262	23.3909
24.1347	23.2881	22.9143	22.6964	22.6575	22.6037
24.3096	23.8442	23.5560	23.1914	23.0322	23.0620
24.3124	23.8509	23.2987	23.2195	23.0759	23.0083
23.3025	22.7100	22.3385	22.2391	22.1870	22.6307
25.0486	24.9312	24.6700	24.1293	23.7131	23.7827
24.0255	23.9222	23.7908	23.4017	23.1503	22.7413
23.3934	23.1809	22.7642	22.5703	22.5763	22.6585
21.8940	21.5042	20.7414	20.3399	20.1806	20.1514
22.7150	22.2362	21.5474	21.0086	20.8332	20.9128
25.6947	24.8217	23.9171	22.9765	22.6271	22.3718
25.0653	24.8568	24.2740	23.6371	23.4433	23.5464
23.0408	22.6932	21.9215	21.5864	21.4620	21.2026
23.8743	23.3461	22.5531	21.5468	21.0932	20.9909
25.3206	24.6414	24.1348	23.9378	23.9152	23.9429
22.8515	22.7720	22.5532	22.2628	21.7462	21.6154
24.1737	23.9542	23.5273	23.1212	22.5994	22.1734
26.0958	25.3734	24.5253	23.4924	22.5807	22.0047
23.5822	23.3149	22.7250	22.3723	22.4152	22.1269
23.6818	23.5399	23.2838	22.6102	22.4106	22.6216
24.6451	24.4893	24.2349	23.6446	23.3162	23.2591
24.8482	24.6132	24.1370	23.6125	23.0857	22.8019
24.6388	24.4989	24.0891	23.6810	23.2018	23.2779
25.1034	25.1167	25.1043	24.7109	24.4174	24.5097
24.4247	23.8664	23.2254	23.0180	22.8219	22.9337
23.5797	22.6920	21.8459	21.5487	21.3571	21.2555
23.9444	23.0546	22.1641	21.3355	21.0205	20.5934
24.3285	23.8157	23.4060	23.3714	23.3052	23.3150
24.3816	24.2145	23.8951	23.5754	23.0291	22.7823
24.1292	23.8527	23.7224	23.4879	23.2707	22.6837
24.2510	23.5915	22.8015	22.0659	21.8052	21.6236
24.0004	23.6923	22.9434	22.6418	22.5584	22.2739
24.4478	23.8660	23.2554	22.5361	22.3166	22.2437
24.3260	24.0896	23.4419	23.2140	23.1095	22.8472
24.8765	24.6544	24.1770	23.6536	23.5446	23.6303
24.4757	24.2942	24.0258	23.6907	23.1823	22.9355
23.5545	22.9745	22.4639	22.3775	22.2640	22.2541
27.1384	24.7335	23.8315	23.5967	23.5406	23.4372
25.0680	24.9531	24.5492	23.9139	23.5151	23.5750
25.4371	25.1770	24.4554	24.2136	24.2361	24.3457
24.4413	24.1262	23.6728	23.0390	22.8420	22.8086
24.5906	23.5281	22.2252	21.5040	21.1999	21.0432
24.6879	24.3948	23.9220	23.4635	22.8981	22.5204
22.9905	22.7022	22.1446	21.5943	21.4608	21.4073
23.1299	22.7068	22.1245	21.2582	20.9535	20.8882
22.4776	21.8675	21.1439	20.8537	20.5987	20.5422
24.4723	24.1082	23.4564	22.5785	22.3040	22.2358
24.2396	23.7210	23.1694	22.3520	22.0265	21.9799
23.9897	23.8204	23.4889	22.9637	22.5564	22.3265
23.4181	23.2865	22.9537	22.6135	22.0848	21.9390
23.9753	23.5100	22.9086	22.0980	21.8577	21.7151
23.8358	23.2373	22.8128	22.7103	22.6839	22.5955
23.2144	22.9148	22.1714	21.8776	21.7799	21.5403
23.6544	23.5761	23.3211	22.7345	22.5856	22.6167
22.5339	21.6925	21.2635	21.0644	20.9717	20.9733
24.0497	23.7548	23.3600	22.6088	22.3685	22.2219
25.4353	24.0126	22.7003	21.6302	21.2797	21.1810
23.3944	23.1128	22.7021	22.0429	21.8631	21.9187
24.0557	23.8542	23.5020	22.8786	22.5498	22.3553
23.1986	23.0555	22.9191	22.7592	22.3240	22.0763
23.3704	23.0484	22.3248	21.1508	20.7751	20.7357
23.6355	23.1993	22.4578	22.1529	21.9972	21.8325
23.2269	22.9715	22.5906	21.9004	21.6994	21.6070
24.0892	23.9381	23.5805	23.0954	22.8436	22.7981
22.9792	22.7028	22.0364	21.6424	21.5972	21.5346
24.7891	24.3370	23.7269	22.8807	22.4604	22.2234
24.5391	24.0221	23.3785	22.5345	22.2294	22.1951
24.7061	24.5387	23.9695	23.5006	23.3838	23.4182
24.3456	24.1761	23.6274	23.3005	23.2725	23.2464
25.0688	24.7184	24.2310	23.4382	23.1955	23.1308
24.2692	23.6328	23.1544	23.0122	22.9100	22.8622
24.0401	23.8770	23.5822	22.9198	22.6208	22.4223
24.4317	23.5451	23.2439	23.0751	23.0134	22.9587
23.6199	23.4158	22.8646	22.3767	21.7266	21.4609
24.6454	24.3110	23.6457	23.1366	22.5449	22.1173
24.0792	23.6336	22.9219	22.6000	22.4614	22.3777
23.0768	22.9303	22.7504	22.1979	22.0251	22.0538
24.5731	24.4078	23.9962	23.5751	22.9278	22.6686
24.4751	24.3799	24.0218	23.5301	23.3064	23.3321
24.5332	23.9617	23.2991	22.4530	22.1547	21.9486
23.1887	21.4463	20.1066	19.4961	19.2186	19.0625
23.4370	22.8754	22.4448	22.3808	22.3724	22.3629
23.9136	23.5327	22.9021	22.1314	21.7398	21.5804
24.0313	23.5473	22.8918	22.0651	21.8115	21.8082
25.2947	23.4024	21.8682	21.1834	20.8551	20.6605
23.5608	23.2307	22.7917	22.0392	21.8249	21.7300
24.9654	23.0334	21.5811	20.5118	20.1735	20.0405
23.4753	21.9980	20.5986	19.7502	19.3681	19.3553
24.2791	24.0811	23.8358	23.1324	22.8951	22.6889
23.6407	23.3934	23.1820	23.0078	22.6919	22.5513
24.8736	24.6132	24.2214	23.3968	23.1044	22.9379
24.4902	24.2317	23.5503	23.0732	22.9445	22.8647
24.3052	24.1348	23.8284	23.1995	23.0262	23.0471
23.4498	22.0172	21.0169	20.5818	20.3756	20.2672
24.0543	23.8271	23.1886	22.7787	22.7132	22.6126
24.1575	23.8481	23.4344	22.8692	22.6590	22.5579
24.6673	24.3171	23.8189	23.0064	22.7268	22.6963
24.7814	24.2663	23.7902	23.6392	23.5217	23.3063
23.4376	23.2599	22.9514	22.3906	22.0860	21.8408
23.5233	23.3854	23.0279	22.6033	22.4173	22.4388
24.7744	24.3728	23.6567	22.8763	22.4129	22.2629
24.7196	24.4987	24.1485	23.5765	23.2013	23.0787
24.2564	23.9586	23.7827	23.5288	23.2932	22.7196
23.0567	21.2737	19.8867	19.1878	18.8540	19.3022
24.9124	24.4024	23.8109	23.8799	23.6509	23.6557
24.7008	24.4018	23.6786	23.3792	23.2674	22.9047
24.8113	24.3388	23.5639	23.0348	22.8887	22.7339
24.7953	24.6120	24.3303	23.6766	23.4347	23.1450
24.0482	23.9200	23.6673	23.1570	22.8292	22.6288
25.4228	24.9217	24.2473	24.0538	23.8491	23.8219
25.3960	25.0386	24.2555	23.5253	22.7719	22.3245
23.3156	23.1651	22.5740	22.2607	22.2467	22.1186
23.8553	23.7214	23.4298	22.8617	22.6989	22.4819
24.0006	23.7095	23.1145	22.5648	22.4356	22.2755
24.5313	23.7211	23.4015	23.1945	23.0964	22.9356
24.9000	24.2350	23.3594	22.7930	22.5987	22.3683
24.0034	23.7444	23.6615	23.4954	23.3153	22.7065
23.9848	23.2660	22.3525	21.2891	20.8155	20.6427
24.0583	23.5441	22.6997	22.1105	21.8796	21.6494
24.2820	23.7540	22.8623	21.6370	21.3132	21.1440
24.8004	24.0223	22.9077	22.4409	22.1956	21.9777
24.5969	24.4492	24.1554	23.5849	23.3791	23.3527
24.2906	23.9121	23.6566	23.2395	22.9604	22.3494
23.3740	23.2685	23.1979	22.9609	22.5682	22.5419
23.6668	23.4764	23.2140	22.9298	22.4064	22.0577
26.4999	24.6351	23.1681	22.0830	21.7102	21.4820
23.6966	22.6205	21.3649	20.7661	20.4483	20.2363
26.0182	24.7274	23.7321	23.2969	23.0941	22.9632
24.3612	24.0086	23.5241	23.5667	23.3680	23.5584
23.7283	23.2110	23.0267	22.9940	23.1238	23.0880
22.8563	22.4520	22.3319	22.1803	22.0831	21.9694
22.2877	21.9931	21.6006	21.1663	21.0029	20.6453
24.1265	24.0386	23.9849	23.4699	23.3110	22.8243
26.9327	25.4685	23.8458	22.4979	21.8629	21.5752
24.4183	24.2128	23.7992	23.2388	22.9590	22.9733
26.5028	25.5984	24.0830	22.8031	22.2275	21.8431
23.8880	23.1148	22.2880	21.9991	21.8027	21.6275
24.4487	24.1234	23.4313	23.1646	23.0168	22.8765
26.1649	24.5662	22.8913	21.6734	21.0641	20.8932
25.8697	24.6257	23.0554	21.7758	21.1470	20.8421
25.0790	24.2414	23.5972	23.3042	23.1878	22.9614
24.8206	24.0985	23.3244	23.0584	22.9207	22.8768
25.2760	24.4098	23.8610	23.6883	23.6143	23.4471
23.1799	23.0731	22.8381	22.3069	22.1554	22.1077
24.9046	24.5136	23.8301	23.5958	23.5642	23.6556
24.5395	24.1515	23.6692	22.9435	22.6537	22.4843
26.3276	24.8953	23.5269	22.6220	22.2977	22.0197
23.4562	22.9873	22.4442	21.5950	21.2714	21.0324
24.3438	24.1017	23.4379	23.0625	22.9779	22.7467
23.4167	23.1682	22.8041	22.0172	21.7879	21.6687
23.3738	23.0293	22.2742	21.8796	21.7966	21.6291
24.2631	24.1366	24.0504	23.6158	23.3466	23.2511
23.6425	23.5414	23.3488	22.6872	22.4576	22.5585
24.4614	23.5387	22.3650	21.6640	21.3545	21.1505
24.8622	24.4863	23.7919	23.2166	22.5820	22.1538
22.7343	21.8583	21.5079	21.3050	21.2265	21.1727
23.3426	22.5473	22.1214	21.9572	21.9117	21.8969
22.7590	22.5253	21.9959	21.7832	21.7545	21.5565
23.3316	22.6820	22.0520	21.8407	21.6868	21.6033
22.8089	22.6476	22.4289	21.9532	21.7784	21.4086
23.1514	22.0578	20.9709	20.4963	20.2109	20.0042
23.6045	22.8488	22.2574	22.0673	21.9528	21.8836
21.7858	21.1412	20.4791	20.2973	20.1313	20.0269
22.9147	22.4361	21.8048	20.9105	20.5092	20.4556
22.2942	22.1425	21.9554	21.4503	21.3224	20.8721
24.6273	24.1954	23.5008	23.2864	23.2186	23.1617
21.3731	20.5205	19.8980	19.5729	19.3661	19.2705
23.8758	23.5002	22.8822	22.4071	22.2404	22.0854
23.4943	23.0732	22.2891	21.8945	21.7570	21.5247
23.3310	23.2353	23.0964	22.5799	22.3516	22.1578
23.9513	23.8139	23.5682	23.1650	22.6804	22.4961
24.2230	24.0388	23.4578	22.9537	22.3443	22.0857
25.6115	25.0836	24.1732	23.1583	22.3115	21.7096
24.1349	23.1313	22.2145	21.2726	20.9184	20.6740
25.8437	24.6743	23.3700	22.5849	22.2266	21.9578
21.8120	20.8017	20.3491	20.0494	19.9327	19.7835
23.3461	23.1160	22.4692	22.1201	22.1009	21.9481
24.2789	24.1552	24.0742	23.7563	23.6829	23.2179
23.7860	22.6266	21.7585	21.3239	21.1010	20.9199
24.3951	24.2870	24.1020	23.5143	23.3097	23.2106
24.8878	24.1731	23.1305	21.9551	21.5735	21.4603
22.5963	22.0783	21.7122	21.5935	21.7165	21.6443
20.8047	19.2163	18.1444	17.7311	17.4635	17.5727
23.7085	22.9773	22.1755	21.2221	20.8268	20.5230
26.0884	24.6791	23.2424	22.0334	21.4339	21.5010
24.8151	24.1448	23.2453	22.0984	21.6985	21.5520
24.9830	24.4295	23.8364	23.1041	22.7652	22.6558
22.6986	22.0365	21.3505	21.1023	20.8417	20.7577
22.3131	21.7830	21.0015	20.4578	20.2355	20.2181
23.6090	22.2087	21.0016	20.1320	19.6345	19.3154
24.4059	22.7845	21.3128	20.5490	20.1880	19.9274
22.3605	21.6663	21.2035	21.0054	20.9265	20.8858
23.2166	22.2426	21.0236	20.3846	20.0663	19.7737
23.8931	22.1611	20.8596	20.3188	20.0551	19.7974
23.4667	23.0508	22.2912	21.9977	21.9100	21.6475
